address,name,size,status,module,notes
0x08049BDC,FUN_08049bdc,584,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08049E24,FUN_08049e24,1092,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804A268,FUN_0804a268,616,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804A4D0,FUN_0804a4d0,460,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804A69C,FUN_0804a69c,492,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804A888,FUN_0804a888,608,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804AAE8,FUN_0804aae8,504,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804ACE0,FUN_0804ace0,460,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804AEAC,FUN_0804aeac,476,matching,world,Actor target selection; sibling of AdvanceTargetAction; src/world/band_0804aeac.c
0x0804B088,AdvanceTargetAction,564,matching,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x0804B2BC,FUN_0804b2bc,748,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804B5A8,FUN_0804b5a8,116,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804B61C,FUN_0804b61c,768,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804B91C,FUN_0804b91c,874,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804BC88,FUN_0804bc88,818,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804BFBC,FUN_0804bfbc,700,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804C278,FUN_0804c278,434,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804C42C,FUN_0804c42c,1436,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804C9C8,FUN_0804c9c8,616,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804CC30,FUN_0804cc30,176,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804CCE0,FUN_0804cce0,188,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804CD9C,FUN_0804cd9c,136,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804CE24,FUN_0804ce24,144,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804CEB4,FUN_0804ceb4,572,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804D0F0,FUN_0804d0f0,662,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804D388,FUN_0804d388,700,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804D644,FUN_0804d644,664,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804D8DC,FUN_0804d8dc,576,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804DB1C,FUN_0804db1c,406,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804DCB4,FUN_0804dcb4,862,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804E014,FUN_0804e014,762,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804E310,FUN_0804e310,296,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804E438,FUN_0804e438,1200,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804E8E8,FUN_0804e8e8,1476,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804EEAC,FUN_0804eeac,172,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804EF58,FUN_0804ef58,648,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804F1E0,FUN_0804f1e0,1430,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x0804F778,FUN_0804f778,662,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804FA10,FUN_0804fa10,52,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0804FA44,FUN_0804fa44,54,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0804FA7C,FUN_0804fa7c,36,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0804FAA0,FUN_0804faa0,72,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0804FAE8,FUN_0804fae8,48,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x0804FB18,FUN_0804fb18,18,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x0804FB2C,FUN_0804fb2c,16,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804FB3C,FUN_0804fb3c,14,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0804FB4C,FUN_0804fb4c,10,matching,world,byte-matching from C (small function harvest)
0x0804FB58,FUN_0804fb58,96,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804FBD0,FUN_0804fbd0,56,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804FC48,FUN_0804fc48,404,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804FDDC,FUN_0804fddc,56,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0804FE14,FUN_0804fe14,80,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804FE64,FUN_0804fe64,120,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804FEE4,FUN_0804fee4,28,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804FF00,FUN_0804ff00,96,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0804FF60,FUN_0804ff60,56,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x0804FF98,FUN_0804ff98,10,matching,world,"forwarding wrapper; found with tools/find_wrappers.py, byte-matching from C"
0x0804FFA4,FUN_0804ffa4,14,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804FFB4,FUN_0804ffb4,10,matching,world,"forwarding wrapper; found with tools/find_wrappers.py, byte-matching from C"
0x0804FFD8,FUN_0804ffd8,78,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08050040,FUN_08050040,62,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x08050080,FUN_08050080,64,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080500C0,FUN_080500c0,14,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080500D0,FUN_080500d0,10,matching,world,"forwarding wrapper; found with tools/find_wrappers.py, byte-matching from C"
0x080500DC,FUN_080500dc,28,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080500F8,FUN_080500f8,16,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08050108,BumpOrTrigger,40,matching,world,byte-matching from a C source; complex harvest
0x08050130,FUN_08050130,96,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08050190,CompareA,28,matching,world,Word comparator; src/world/word_compare.c
0x080501AC,CompareB,28,matching,world,Word comparator; src/world/word_compare.c
0x080501C8,FUN_080501c8,192,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08050288,FUN_08050288,110,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080502F8,FUN_080502f8,290,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0805041C,FUN_0805041c,152,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080504B4,FUN_080504b4,392,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0805063C,FUN_0805063c,440,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080507F4,StepMissionTimer,290,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08050918,ResetAnchorSmall,28,matching,world,Anchor reset; src/world/anchor_reset.c size measured including the tail pool (byte-matching evidence)
0x08050934,ResetAnchorFull,36,matching,world,Anchor reset; src/world/anchor_reset.c size measured including the tail pool (byte-matching evidence)
0x08050958,ResetAnchorPartial,24,matching,world,byte-matching from a C source (MATCH-014); the third of the anchor_reset group
0x08050988,GetAnchorUnk04,12,matching,world,call target certain: the real bl of a VERIFIED forwarding wrapper points here; body is exactly a 12-byte leaf accessor; its pool points at the same symbol as its neighbours (0x02030330); fits the gap exactly
0x08050994,GetBaseAlt,12,matching,world,byte-matching from a C source (MATCH-014)
0x080509A0,AdvanceAnchor,36,matching,world,byte-matching from a C source (MATCH-014 batch group)
0x080509C4,CallWithOffset,24,matching,world,Call wrapper with a void offset; src/world/offset_helpers.c size measured including the tail pool (byte-matching evidence)
0x080509DC,GetBase,12,matching,world,Offset helper; src/world/offset_helpers.c size measured including the tail pool (byte-matching evidence)
0x080509E8,SetSlot,12,matching,world,Offset helper; src/world/offset_helpers.c size measured including the tail pool (byte-matching evidence)
0x080509F4,GetAnchorUnk30,12,matching,world,call target certain: the real bl of a VERIFIED forwarding wrapper points here; body is exactly a 12-byte leaf accessor; its pool points at the same symbol as its neighbours (0x02030330); fits the gap exactly
0x08050A00,GetAnchorUnk34,12,matching,world,byte-matching from a C source (MATCH-014 batch group)
0x08050A0C,CheckCurrentEntity,38,matching,world,byte-matching from a C source; complex function
0x08050A34,IsAnchorSmall,20,matching,world,"conditional constant return; found with tools/find_predicates.py, byte-matching from C"
0x08050A48,FUN_08050a48,68,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08050A8C,FUN_08050a8c,754,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08050D80,FUN_08050d80,680,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0805102C,FUN_0805102c,28,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08051048,NoOp08051048,2,matching,world,ROM BL target from 0805131C; bx lr followed by alignment; independently verified gap
0x0805104C,FUN_0805104c,56,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
